Trace ID,Amplitude Range,Start time,End time,Similarity
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:44:54.970000Z,2019-03-11T16:39:34.970000Z,0.840760
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:44:59.970000Z,2019-03-11T16:39:39.970000Z,0.839032
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:45:04.970000Z,2019-03-11T16:39:44.970000Z,0.836477
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:45:09.970000Z,2019-03-11T16:39:49.970000Z,0.833096
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:45:14.970000Z,2019-03-11T16:39:54.970000Z,0.828893
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:45:19.970000Z,2019-03-11T16:39:59.970000Z,0.823871
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:45:24.970000Z,2019-03-11T16:40:04.970000Z,0.818035
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:45:29.970000Z,2019-03-11T16:40:09.970000Z,0.811392
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:45:34.970000Z,2019-03-11T16:40:14.970000Z,0.803946
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:09.970000Z,2019-03-11T16:46:49.970000Z,-0.807979
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:14.970000Z,2019-03-11T16:46:54.970000Z,-0.817240
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:19.970000Z,2019-03-11T16:46:59.970000Z,-0.825700
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:24.970000Z,2019-03-11T16:47:04.970000Z,-0.833350
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:29.970000Z,2019-03-11T16:47:09.970000Z,-0.840184
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:34.970000Z,2019-03-11T16:47:14.970000Z,-0.846194
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:39.970000Z,2019-03-11T16:47:19.970000Z,-0.851373
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:44.970000Z,2019-03-11T16:47:24.970000Z,-0.855716
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:49.970000Z,2019-03-11T16:47:29.970000Z,-0.859218
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:54.970000Z,2019-03-11T16:47:34.970000Z,-0.861876
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:52:59.970000Z,2019-03-11T16:47:39.970000Z,-0.863686
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:04.970000Z,2019-03-11T16:47:44.970000Z,-0.864647
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:09.970000Z,2019-03-11T16:47:49.970000Z,-0.864757
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:14.970000Z,2019-03-11T16:47:54.970000Z,-0.864016
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:19.970000Z,2019-03-11T16:47:59.970000Z,-0.862425
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:24.970000Z,2019-03-11T16:48:04.970000Z,-0.859984
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:29.970000Z,2019-03-11T16:48:09.970000Z,-0.856697
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:34.970000Z,2019-03-11T16:48:14.970000Z,-0.852565
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:39.970000Z,2019-03-11T16:48:19.970000Z,-0.847594
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:44.970000Z,2019-03-11T16:48:24.970000Z,-0.841787
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:49.970000Z,2019-03-11T16:48:29.970000Z,-0.835150
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:54.970000Z,2019-03-11T16:48:34.970000Z,-0.827690
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:53:59.970000Z,2019-03-11T16:48:39.970000Z,-0.819414
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:54:04.970000Z,2019-03-11T16:48:44.970000Z,-0.810330
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T04:54:09.970000Z,2019-03-11T16:48:49.970000Z,-0.800447
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:00:24.970000Z,2019-03-11T16:55:04.970000Z,0.808601
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:00:29.970000Z,2019-03-11T16:55:09.970000Z,0.819039
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:00:34.970000Z,2019-03-11T16:55:14.970000Z,0.828677
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:00:39.970000Z,2019-03-11T16:55:19.970000Z,0.837502
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:00:44.970000Z,2019-03-11T16:55:24.970000Z,0.845508
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:00:49.970000Z,2019-03-11T16:55:29.970000Z,0.852684
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:00:54.970000Z,2019-03-11T16:55:34.970000Z,0.859025
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:00:59.970000Z,2019-03-11T16:55:39.970000Z,0.864524
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:04.970000Z,2019-03-11T16:55:44.970000Z,0.869174
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:09.970000Z,2019-03-11T16:55:49.970000Z,0.872971
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:14.970000Z,2019-03-11T16:55:54.970000Z,0.875912
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:19.970000Z,2019-03-11T16:55:59.970000Z,0.877992
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:24.970000Z,2019-03-11T16:56:04.970000Z,0.879210
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:29.970000Z,2019-03-11T16:56:09.970000Z,0.879565
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:34.970000Z,2019-03-11T16:56:14.970000Z,0.879055
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:39.970000Z,2019-03-11T16:56:19.970000Z,0.877682
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:44.970000Z,2019-03-11T16:56:24.970000Z,0.875446
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:49.970000Z,2019-03-11T16:56:29.970000Z,0.872350
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:54.970000Z,2019-03-11T16:56:34.970000Z,0.868397
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:01:59.970000Z,2019-03-11T16:56:39.970000Z,0.863590
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:02:04.970000Z,2019-03-11T16:56:44.970000Z,0.857934
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:02:09.970000Z,2019-03-11T16:56:49.970000Z,0.851434
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:02:14.970000Z,2019-03-11T16:56:54.970000Z,0.844098
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:02:19.970000Z,2019-03-11T16:56:59.970000Z,0.835932
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:02:24.970000Z,2019-03-11T16:57:04.970000Z,0.826944
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:02:29.970000Z,2019-03-11T16:57:09.970000Z,0.817144
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:02:34.970000Z,2019-03-11T16:57:14.970000Z,0.806540
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:08:44.970000Z,2019-03-11T17:03:24.970000Z,-0.810138
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:08:49.970000Z,2019-03-11T17:03:29.970000Z,-0.820917
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:08:54.970000Z,2019-03-11T17:03:34.970000Z,-0.830892
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:08:59.970000Z,2019-03-11T17:03:39.970000Z,-0.840053
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:04.970000Z,2019-03-11T17:03:44.970000Z,-0.848391
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:09.970000Z,2019-03-11T17:03:49.970000Z,-0.855898
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:14.970000Z,2019-03-11T17:03:54.970000Z,-0.862567
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:19.970000Z,2019-03-11T17:03:59.970000Z,-0.868390
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:24.970000Z,2019-03-11T17:04:04.970000Z,-0.873361
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:29.970000Z,2019-03-11T17:04:09.970000Z,-0.877477
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:34.970000Z,2019-03-11T17:04:14.970000Z,-0.880732
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:39.970000Z,2019-03-11T17:04:19.970000Z,-0.883124
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:44.970000Z,2019-03-11T17:04:24.970000Z,-0.884650
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:49.970000Z,2019-03-11T17:04:29.970000Z,-0.885308
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:54.970000Z,2019-03-11T17:04:34.970000Z,-0.885099
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:09:59.970000Z,2019-03-11T17:04:39.970000Z,-0.884021
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:04.970000Z,2019-03-11T17:04:44.970000Z,-0.882076
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:09.970000Z,2019-03-11T17:04:49.970000Z,-0.879267
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:14.970000Z,2019-03-11T17:04:54.970000Z,-0.875595
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:19.970000Z,2019-03-11T17:04:59.970000Z,-0.871065
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:24.970000Z,2019-03-11T17:05:04.970000Z,-0.865682
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:29.970000Z,2019-03-11T17:05:09.970000Z,-0.859449
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:34.970000Z,2019-03-11T17:05:14.970000Z,-0.852374
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:39.970000Z,2019-03-11T17:05:19.970000Z,-0.844465
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:44.970000Z,2019-03-11T17:05:24.970000Z,-0.835727
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:49.970000Z,2019-03-11T17:05:29.970000Z,-0.826172
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:54.970000Z,2019-03-11T17:05:34.970000Z,-0.815807
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:10:59.970000Z,2019-03-11T17:05:39.970000Z,-0.804643
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:04.970000Z,2019-03-11T17:11:44.970000Z,0.802301
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:09.970000Z,2019-03-11T17:11:49.970000Z,0.813360
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:14.970000Z,2019-03-11T17:11:54.970000Z,0.823623
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:19.970000Z,2019-03-11T17:11:59.970000Z,0.833077
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:24.970000Z,2019-03-11T17:12:04.970000Z,0.841716
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:29.970000Z,2019-03-11T17:12:09.970000Z,0.849530
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:34.970000Z,2019-03-11T17:12:14.970000Z,0.856512
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:39.970000Z,2019-03-11T17:12:19.970000Z,0.862654
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:44.970000Z,2019-03-11T17:12:24.970000Z,0.867951
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:49.970000Z,2019-03-11T17:12:29.970000Z,0.872398
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:54.970000Z,2019-03-11T17:12:34.970000Z,0.875991
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:17:59.970000Z,2019-03-11T17:12:39.970000Z,0.878726
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:04.970000Z,2019-03-11T17:12:44.970000Z,0.880600
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:09.970000Z,2019-03-11T17:12:49.970000Z,0.881611
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:14.970000Z,2019-03-11T17:12:54.970000Z,0.881760
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:19.970000Z,2019-03-11T17:12:59.970000Z,0.881046
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:24.970000Z,2019-03-11T17:13:04.970000Z,0.879470
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:29.970000Z,2019-03-11T17:13:09.970000Z,0.877033
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:34.970000Z,2019-03-11T17:13:14.970000Z,0.873738
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:39.970000Z,2019-03-11T17:13:19.970000Z,0.869589
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:44.970000Z,2019-03-11T17:13:24.970000Z,0.864590
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:49.970000Z,2019-03-11T17:13:29.970000Z,0.858745
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:54.970000Z,2019-03-11T17:13:34.970000Z,0.852062
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:18:59.970000Z,2019-03-11T17:13:39.970000Z,0.844547
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:19:04.970000Z,2019-03-11T17:13:44.970000Z,0.836207
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:19:09.970000Z,2019-03-11T17:13:49.970000Z,0.827050
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:19:14.970000Z,2019-03-11T17:13:54.970000Z,0.817087
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:19:19.970000Z,2019-03-11T17:13:59.970000Z,0.806327
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:25:34.970000Z,2019-03-11T17:20:14.970000Z,-0.806995
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:25:39.970000Z,2019-03-11T17:20:19.970000Z,-0.816691
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:25:44.970000Z,2019-03-11T17:20:24.970000Z,-0.825585
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:25:49.970000Z,2019-03-11T17:20:29.970000Z,-0.833671
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:25:54.970000Z,2019-03-11T17:20:34.970000Z,-0.840939
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:25:59.970000Z,2019-03-11T17:20:39.970000Z,-0.847383
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:04.970000Z,2019-03-11T17:20:44.970000Z,-0.852997
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:09.970000Z,2019-03-11T17:20:49.970000Z,-0.857776
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:14.970000Z,2019-03-11T17:20:54.970000Z,-0.861714
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:19.970000Z,2019-03-11T17:20:59.970000Z,-0.864810
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:24.970000Z,2019-03-11T17:21:04.970000Z,-0.867059
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:29.970000Z,2019-03-11T17:21:09.970000Z,-0.868461
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:34.970000Z,2019-03-11T17:21:14.970000Z,-0.869013
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:39.970000Z,2019-03-11T17:21:19.970000Z,-0.868716
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:44.970000Z,2019-03-11T17:21:24.970000Z,-0.867570
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:49.970000Z,2019-03-11T17:21:29.970000Z,-0.865578
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:54.970000Z,2019-03-11T17:21:34.970000Z,-0.862740
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:26:59.970000Z,2019-03-11T17:21:39.970000Z,-0.859061
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:27:04.970000Z,2019-03-11T17:21:44.970000Z,-0.854544
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:27:09.970000Z,2019-03-11T17:21:49.970000Z,-0.849194
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:27:14.970000Z,2019-03-11T17:21:54.970000Z,-0.843016
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:27:19.970000Z,2019-03-11T17:21:59.970000Z,-0.836018
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:27:24.970000Z,2019-03-11T17:22:04.970000Z,-0.828207
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:27:29.970000Z,2019-03-11T17:22:09.970000Z,-0.819589
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:27:34.970000Z,2019-03-11T17:22:14.970000Z,-0.810175
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:04.970000Z,2019-03-11T17:28:44.970000Z,0.800431
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:09.970000Z,2019-03-11T17:28:49.970000Z,0.808739
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:14.970000Z,2019-03-11T17:28:54.970000Z,0.816253
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:19.970000Z,2019-03-11T17:28:59.970000Z,0.822966
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:24.970000Z,2019-03-11T17:29:04.970000Z,0.828873
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:29.970000Z,2019-03-11T17:29:09.970000Z,0.833968
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:34.970000Z,2019-03-11T17:29:14.970000Z,0.838246
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:39.970000Z,2019-03-11T17:29:19.970000Z,0.841704
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:44.970000Z,2019-03-11T17:29:24.970000Z,0.844339
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:49.970000Z,2019-03-11T17:29:29.970000Z,0.846149
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:54.970000Z,2019-03-11T17:29:34.970000Z,0.847132
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:34:59.970000Z,2019-03-11T17:29:39.970000Z,0.847288
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:04.970000Z,2019-03-11T17:29:44.970000Z,0.846617
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:09.970000Z,2019-03-11T17:29:49.970000Z,0.845121
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:14.970000Z,2019-03-11T17:29:54.970000Z,0.842801
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:19.970000Z,2019-03-11T17:29:59.970000Z,0.839661
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:24.970000Z,2019-03-11T17:30:04.970000Z,0.835704
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:29.970000Z,2019-03-11T17:30:09.970000Z,0.830934
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:34.970000Z,2019-03-11T17:30:14.970000Z,0.825356
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:39.970000Z,2019-03-11T17:30:19.970000Z,0.818977
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:44.970000Z,2019-03-11T17:30:24.970000Z,0.811803
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:35:49.970000Z,2019-03-11T17:30:29.970000Z,0.803842
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:42:49.970000Z,2019-03-11T17:37:29.970000Z,-0.801603
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:42:54.970000Z,2019-03-11T17:37:34.970000Z,-0.806196
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:42:59.970000Z,2019-03-11T17:37:39.970000Z,-0.809999
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:04.970000Z,2019-03-11T17:37:44.970000Z,-0.813009
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:09.970000Z,2019-03-11T17:37:49.970000Z,-0.815225
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:14.970000Z,2019-03-11T17:37:54.970000Z,-0.816645
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:19.970000Z,2019-03-11T17:37:59.970000Z,-0.817268
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:24.970000Z,2019-03-11T17:38:04.970000Z,-0.817095
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:29.970000Z,2019-03-11T17:38:09.970000Z,-0.816125
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:34.970000Z,2019-03-11T17:38:14.970000Z,-0.814361
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:39.970000Z,2019-03-11T17:38:19.970000Z,-0.811805
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:44.970000Z,2019-03-11T17:38:24.970000Z,-0.808460
Deglitched_sol_102_ZNE.mseed,0.00,2019-03-11T05:43:49.970000Z,2019-03-11T17:38:29.970000Z,-0.804330
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:45:19.993000Z,2020-10-04T04:39:59.993000Z,0.800215
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:04.993000Z,2020-10-04T04:47:44.993000Z,-0.806263
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:09.993000Z,2020-10-04T04:47:49.993000Z,-0.812082
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:14.993000Z,2020-10-04T04:47:54.993000Z,-0.817117
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:19.993000Z,2020-10-04T04:47:59.993000Z,-0.821363
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:24.993000Z,2020-10-04T04:48:04.993000Z,-0.824816
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:29.993000Z,2020-10-04T04:48:09.993000Z,-0.827470
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:34.993000Z,2020-10-04T04:48:14.993000Z,-0.829324
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:39.993000Z,2020-10-04T04:48:19.993000Z,-0.830375
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:44.993000Z,2020-10-04T04:48:24.993000Z,-0.830622
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:49.993000Z,2020-10-04T04:48:29.993000Z,-0.830062
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:54.993000Z,2020-10-04T04:48:34.993000Z,-0.828698
Deglitched_sol_659_ZNE.mseed,0.00,2020-10-03T16:53:59.993000Z,2020-10-04T04:48:39.993000Z,-0.826528
