Trace ID,Amplitude Range,Start time,End time,Similarity
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:13:40.013000Z,2021-11-18T07:20:25.013000Z,0.807243
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:13:45.013000Z,2021-11-18T07:20:30.013000Z,0.810028
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:13:50.013000Z,2021-11-18T07:20:35.013000Z,0.812027
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:13:55.013000Z,2021-11-18T07:20:40.013000Z,0.813239
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:14:00.013000Z,2021-11-18T07:20:45.013000Z,0.813662
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:14:05.013000Z,2021-11-18T07:20:50.013000Z,0.813296
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:14:10.013000Z,2021-11-18T07:20:55.013000Z,0.812141
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:14:15.013000Z,2021-11-18T07:21:00.013000Z,0.810198
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:14:20.013000Z,2021-11-18T07:21:05.013000Z,0.807469
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:14:25.013000Z,2021-11-18T07:21:10.013000Z,0.803957
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:00.013000Z,2021-11-18T07:28:45.013000Z,-0.803034
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:05.013000Z,2021-11-18T07:28:50.013000Z,-0.806452
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:10.013000Z,2021-11-18T07:28:55.013000Z,-0.809086
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:15.013000Z,2021-11-18T07:29:00.013000Z,-0.810935
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:20.013000Z,2021-11-18T07:29:05.013000Z,-0.811996
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:25.013000Z,2021-11-18T07:29:10.013000Z,-0.812268
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:30.013000Z,2021-11-18T07:29:15.013000Z,-0.811751
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:35.013000Z,2021-11-18T07:29:20.013000Z,-0.810447
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:40.013000Z,2021-11-18T07:29:25.013000Z,-0.808356
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:45.013000Z,2021-11-18T07:29:30.013000Z,-0.805481
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:22:50.013000Z,2021-11-18T07:29:35.013000Z,-0.801824
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:30:45.013000Z,2021-11-18T07:37:30.013000Z,0.800802
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:30:50.013000Z,2021-11-18T07:37:35.013000Z,0.800901
Deglitched_sol_1058_ZNE.mseed,0.00,2021-11-17T17:30:55.013000Z,2021-11-18T07:37:40.013000Z,0.800223
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:19:44.989000Z,2020-04-26T20:26:29.989000Z,-0.800947
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:19:49.989000Z,2020-04-26T20:26:34.989000Z,-0.804813
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:19:54.989000Z,2020-04-26T20:26:39.989000Z,-0.807901
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:19:59.989000Z,2020-04-26T20:26:44.989000Z,-0.810207
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:20:04.989000Z,2020-04-26T20:26:49.989000Z,-0.811727
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:20:09.989000Z,2020-04-26T20:26:54.989000Z,-0.812461
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:20:14.989000Z,2020-04-26T20:26:59.989000Z,-0.812407
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:20:19.989000Z,2020-04-26T20:27:04.989000Z,-0.811565
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:20:24.989000Z,2020-04-26T20:27:09.989000Z,-0.809936
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:20:29.989000Z,2020-04-26T20:27:14.989000Z,-0.807519
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:20:34.989000Z,2020-04-26T20:27:19.989000Z,-0.804318
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:20:39.989000Z,2020-04-26T20:27:24.989000Z,-0.800334
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:27:44.989000Z,2020-04-26T20:34:29.989000Z,0.805737
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:27:49.989000Z,2020-04-26T20:34:34.989000Z,0.813491
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:27:54.989000Z,2020-04-26T20:34:39.989000Z,0.820456
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:27:59.989000Z,2020-04-26T20:34:44.989000Z,0.826627
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:04.989000Z,2020-04-26T20:34:49.989000Z,0.831997
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:09.989000Z,2020-04-26T20:34:54.989000Z,0.836561
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:14.989000Z,2020-04-26T20:34:59.989000Z,0.840313
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:19.989000Z,2020-04-26T20:35:04.989000Z,0.843251
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:24.989000Z,2020-04-26T20:35:09.989000Z,0.845371
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:29.989000Z,2020-04-26T20:35:14.989000Z,0.846670
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:34.989000Z,2020-04-26T20:35:19.989000Z,0.847148
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:39.989000Z,2020-04-26T20:35:24.989000Z,0.846804
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:44.989000Z,2020-04-26T20:35:29.989000Z,0.845638
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:49.989000Z,2020-04-26T20:35:34.989000Z,0.843651
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:54.989000Z,2020-04-26T20:35:39.989000Z,0.840844
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:28:59.989000Z,2020-04-26T20:35:44.989000Z,0.837220
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:29:04.989000Z,2020-04-26T20:35:49.989000Z,0.832783
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:29:09.989000Z,2020-04-26T20:35:54.989000Z,0.827535
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:29:14.989000Z,2020-04-26T20:35:59.989000Z,0.821483
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:29:19.989000Z,2020-04-26T20:36:04.989000Z,0.814631
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:29:24.989000Z,2020-04-26T20:36:09.989000Z,0.806986
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:35:54.989000Z,2020-04-26T20:42:39.989000Z,-0.803092
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:35:59.989000Z,2020-04-26T20:42:44.989000Z,-0.813187
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:04.989000Z,2020-04-26T20:42:49.989000Z,-0.822493
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:09.989000Z,2020-04-26T20:42:54.989000Z,-0.831000
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:14.989000Z,2020-04-26T20:42:59.989000Z,-0.838700
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:19.989000Z,2020-04-26T20:43:04.989000Z,-0.845586
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:24.989000Z,2020-04-26T20:43:09.989000Z,-0.851650
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:29.989000Z,2020-04-26T20:43:14.989000Z,-0.856887
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:34.989000Z,2020-04-26T20:43:19.989000Z,-0.861293
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:39.989000Z,2020-04-26T20:43:24.989000Z,-0.864861
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:44.989000Z,2020-04-26T20:43:29.989000Z,-0.867590
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:49.989000Z,2020-04-26T20:43:34.989000Z,-0.869476
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:54.989000Z,2020-04-26T20:43:39.989000Z,-0.870517
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:36:59.989000Z,2020-04-26T20:43:44.989000Z,-0.870713
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:04.989000Z,2020-04-26T20:43:49.989000Z,-0.870064
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:09.989000Z,2020-04-26T20:43:54.989000Z,-0.868569
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:14.989000Z,2020-04-26T20:43:59.989000Z,-0.866230
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:19.989000Z,2020-04-26T20:44:04.989000Z,-0.863050
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:24.989000Z,2020-04-26T20:44:09.989000Z,-0.859032
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:29.989000Z,2020-04-26T20:44:14.989000Z,-0.854179
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:34.989000Z,2020-04-26T20:44:19.989000Z,-0.848496
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:39.989000Z,2020-04-26T20:44:24.989000Z,-0.841989
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:44.989000Z,2020-04-26T20:44:29.989000Z,-0.834663
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:49.989000Z,2020-04-26T20:44:34.989000Z,-0.826526
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:54.989000Z,2020-04-26T20:44:39.989000Z,-0.817585
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:37:59.989000Z,2020-04-26T20:44:44.989000Z,-0.807849
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:14.989000Z,2020-04-26T20:50:59.989000Z,0.805623
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:19.989000Z,2020-04-26T20:51:04.989000Z,0.816385
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:24.989000Z,2020-04-26T20:51:09.989000Z,0.826352
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:29.989000Z,2020-04-26T20:51:14.989000Z,0.835514
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:34.989000Z,2020-04-26T20:51:19.989000Z,0.843863
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:39.989000Z,2020-04-26T20:51:24.989000Z,0.851391
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:44.989000Z,2020-04-26T20:51:29.989000Z,0.858090
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:49.989000Z,2020-04-26T20:51:34.989000Z,0.863954
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:54.989000Z,2020-04-26T20:51:39.989000Z,0.868978
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:44:59.989000Z,2020-04-26T20:51:44.989000Z,0.873156
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:04.989000Z,2020-04-26T20:51:49.989000Z,0.876486
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:09.989000Z,2020-04-26T20:51:54.989000Z,0.878963
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:14.989000Z,2020-04-26T20:51:59.989000Z,0.880585
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:19.989000Z,2020-04-26T20:52:04.989000Z,0.881352
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:24.989000Z,2020-04-26T20:52:09.989000Z,0.881262
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:29.989000Z,2020-04-26T20:52:14.989000Z,0.880315
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:34.989000Z,2020-04-26T20:52:19.989000Z,0.878514
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:39.989000Z,2020-04-26T20:52:24.989000Z,0.875859
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:44.989000Z,2020-04-26T20:52:29.989000Z,0.872354
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:49.989000Z,2020-04-26T20:52:34.989000Z,0.868001
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:54.989000Z,2020-04-26T20:52:39.989000Z,0.862806
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:45:59.989000Z,2020-04-26T20:52:44.989000Z,0.856773
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:46:04.989000Z,2020-04-26T20:52:49.989000Z,0.849909
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:46:09.989000Z,2020-04-26T20:52:54.989000Z,0.842220
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:46:14.989000Z,2020-04-26T20:52:59.989000Z,0.833714
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:46:19.989000Z,2020-04-26T20:53:04.989000Z,0.824399
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:46:24.989000Z,2020-04-26T20:53:09.989000Z,0.814285
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:46:29.989000Z,2020-04-26T20:53:14.989000Z,0.803380
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:52:39.989000Z,2020-04-26T20:59:24.989000Z,-0.806031
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:52:44.989000Z,2020-04-26T20:59:29.989000Z,-0.816522
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:52:49.989000Z,2020-04-26T20:59:34.989000Z,-0.826216
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:52:54.989000Z,2020-04-26T20:59:39.989000Z,-0.835105
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:52:59.989000Z,2020-04-26T20:59:44.989000Z,-0.843178
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:04.989000Z,2020-04-26T20:59:49.989000Z,-0.850430
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:09.989000Z,2020-04-26T20:59:54.989000Z,-0.856853
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:14.989000Z,2020-04-26T20:59:59.989000Z,-0.862441
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:19.989000Z,2020-04-26T21:00:04.989000Z,-0.867189
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:24.989000Z,2020-04-26T21:00:09.989000Z,-0.871092
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:29.989000Z,2020-04-26T21:00:14.989000Z,-0.874148
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:34.989000Z,2020-04-26T21:00:19.989000Z,-0.876353
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:39.989000Z,2020-04-26T21:00:24.989000Z,-0.877706
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:44.989000Z,2020-04-26T21:00:29.989000Z,-0.878206
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:49.989000Z,2020-04-26T21:00:34.989000Z,-0.877852
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:54.989000Z,2020-04-26T21:00:39.989000Z,-0.876645
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:53:59.989000Z,2020-04-26T21:00:44.989000Z,-0.874588
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:04.989000Z,2020-04-26T21:00:49.989000Z,-0.871681
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:09.989000Z,2020-04-26T21:00:54.989000Z,-0.867928
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:14.989000Z,2020-04-26T21:00:59.989000Z,-0.863334
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:19.989000Z,2020-04-26T21:01:04.989000Z,-0.857902
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:24.989000Z,2020-04-26T21:01:09.989000Z,-0.851639
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:29.989000Z,2020-04-26T21:01:14.989000Z,-0.844552
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:34.989000Z,2020-04-26T21:01:19.989000Z,-0.836646
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:39.989000Z,2020-04-26T21:01:24.989000Z,-0.827930
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:44.989000Z,2020-04-26T21:01:29.989000Z,-0.818414
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T06:54:49.989000Z,2020-04-26T21:01:34.989000Z,-0.808106
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:09.989000Z,2020-04-26T21:07:54.989000Z,0.803391
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:14.989000Z,2020-04-26T21:07:59.989000Z,0.812694
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:19.989000Z,2020-04-26T21:08:04.989000Z,0.821203
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:24.989000Z,2020-04-26T21:08:09.989000Z,0.828911
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:29.989000Z,2020-04-26T21:08:14.989000Z,0.835809
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:34.989000Z,2020-04-26T21:08:19.989000Z,0.841891
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:39.989000Z,2020-04-26T21:08:24.989000Z,0.847153
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:44.989000Z,2020-04-26T21:08:29.989000Z,0.851590
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:49.989000Z,2020-04-26T21:08:34.989000Z,0.855197
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:54.989000Z,2020-04-26T21:08:39.989000Z,0.857972
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:01:59.989000Z,2020-04-26T21:08:44.989000Z,0.859912
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:04.989000Z,2020-04-26T21:08:49.989000Z,0.861016
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:09.989000Z,2020-04-26T21:08:54.989000Z,0.861284
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:14.989000Z,2020-04-26T21:08:59.989000Z,0.860715
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:19.989000Z,2020-04-26T21:09:04.989000Z,0.859311
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:24.989000Z,2020-04-26T21:09:09.989000Z,0.857074
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:29.989000Z,2020-04-26T21:09:14.989000Z,0.854006
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:34.989000Z,2020-04-26T21:09:19.989000Z,0.850111
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:39.989000Z,2020-04-26T21:09:24.989000Z,0.845392
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:44.989000Z,2020-04-26T21:09:29.989000Z,0.839857
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:49.989000Z,2020-04-26T21:09:34.989000Z,0.833509
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:54.989000Z,2020-04-26T21:09:39.989000Z,0.826356
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:02:59.989000Z,2020-04-26T21:09:44.989000Z,0.818405
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:03:04.989000Z,2020-04-26T21:09:49.989000Z,0.809665
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:03:09.989000Z,2020-04-26T21:09:54.989000Z,0.800144
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:09:49.989000Z,2020-04-26T21:16:34.989000Z,-0.802035
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:09:54.989000Z,2020-04-26T21:16:39.989000Z,-0.808536
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:09:59.989000Z,2020-04-26T21:16:44.989000Z,-0.814247
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:04.989000Z,2020-04-26T21:16:49.989000Z,-0.819165
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:09.989000Z,2020-04-26T21:16:54.989000Z,-0.823285
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:14.989000Z,2020-04-26T21:16:59.989000Z,-0.826603
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:19.989000Z,2020-04-26T21:17:04.989000Z,-0.829118
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:24.989000Z,2020-04-26T21:17:09.989000Z,-0.830827
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:29.989000Z,2020-04-26T21:17:14.989000Z,-0.831730
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:34.989000Z,2020-04-26T21:17:19.989000Z,-0.831825
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:39.989000Z,2020-04-26T21:17:24.989000Z,-0.831115
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:44.989000Z,2020-04-26T21:17:29.989000Z,-0.829599
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:49.989000Z,2020-04-26T21:17:34.989000Z,-0.827281
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:54.989000Z,2020-04-26T21:17:39.989000Z,-0.824163
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:10:59.989000Z,2020-04-26T21:17:44.989000Z,-0.820249
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:11:04.989000Z,2020-04-26T21:17:49.989000Z,-0.815544
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:11:09.989000Z,2020-04-26T21:17:54.989000Z,-0.810052
Deglitched_sol_503_ZNE.mseed,0.00,2020-04-26T07:11:14.989000Z,2020-04-26T21:17:59.989000Z,-0.803780
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:35:30.001000Z,2022-02-22T21:42:15.001000Z,-0.802372
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:35:35.001000Z,2022-02-22T21:42:20.001000Z,-0.804266
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:35:40.001000Z,2022-02-22T21:42:25.001000Z,-0.805366
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:35:45.001000Z,2022-02-22T21:42:30.001000Z,-0.805671
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:35:50.001000Z,2022-02-22T21:42:35.001000Z,-0.805181
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:35:55.001000Z,2022-02-22T21:42:40.001000Z,-0.803896
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:36:00.001000Z,2022-02-22T21:42:45.001000Z,-0.801818
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:43:50.001000Z,2022-02-22T21:50:35.001000Z,0.801838
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:43:55.001000Z,2022-02-22T21:50:40.001000Z,0.803573
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:44:00.001000Z,2022-02-22T21:50:45.001000Z,0.804511
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:44:05.001000Z,2022-02-22T21:50:50.001000Z,0.804651
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:44:10.001000Z,2022-02-22T21:50:55.001000Z,0.803993
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:44:15.001000Z,2022-02-22T21:51:00.001000Z,0.802539
Deglitched_sol_1152_ZNE.mseed,0.00,2022-02-22T07:44:20.001000Z,2022-02-22T21:51:05.001000Z,0.800288
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:05.015000Z,2021-02-17T19:59:50.015000Z,0.801652
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:10.015000Z,2021-02-17T19:59:55.015000Z,0.804394
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:15.015000Z,2021-02-17T20:00:00.015000Z,0.806357
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:20.015000Z,2021-02-17T20:00:05.015000Z,0.807537
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:25.015000Z,2021-02-17T20:00:10.015000Z,0.807933
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:30.015000Z,2021-02-17T20:00:15.015000Z,0.807543
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:35.015000Z,2021-02-17T20:00:20.015000Z,0.806366
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:40.015000Z,2021-02-17T20:00:25.015000Z,0.804402
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T05:53:45.015000Z,2021-02-17T20:00:30.015000Z,0.801652
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T06:01:15.015000Z,2021-02-17T20:08:00.015000Z,-0.801200
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T06:01:20.015000Z,2021-02-17T20:08:05.015000Z,-0.805858
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T06:01:25.015000Z,2021-02-17T20:08:10.015000Z,-0.809733
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T06:01:30.015000Z,2021-02-17T20:08:15.015000Z,-0.812822
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T06:01:35.015000Z,2021-02-17T20:08:20.015000Z,-0.815119
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T06:01:40.015000Z,2021-02-17T20:08:25.015000Z,-0.816623
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T06:01:45.015000Z,2021-02-17T20:08:30.015000Z,-0.817330
Deglitched_sol_792_ZNE.mseed,0.00,2021-02-17T06:01:50.015000Z,2021-02-17T20:08:35.015000Z,-0.817238
